date,maturity,yield
2025-11-10,30.0,3.339
2025-11-11,0.25,2.68
2025-11-11,0.5,2.75
2025-11-11,0.75,2.782
2025-11-11,1.0,2.773
2025-11-11,1.5,2.837
2025-11-11,2.0,2.94
2025-11-11,2.5,2.958
2025-11-11,3.0,3.024
2025-11-11,4.0,3.043
2025-11-11,5.0,3.18
2025-11-11,7.0,3.246
2025-11-11,10.0,3.379
2025-11-11,15.0,3.396
2025-11-11,20.0,3.403
2025-11-11,30.0,3.32
2025-11-12,0.25,2.695
2025-11-12,0.5,2.768
2025-11-12,0.75,2.804
2025-11-12,1.0,2.813
2025-11-12,1.5,2.894
2025-11-12,2.0,3.02
2025-11-12,2.5,3.038
2025-11-12,3.0,3.112
2025-11-12,4.0,3.126
2025-11-12,5.0,3.258
2025-11-12,7.0,3.334
2025-11-12,10.0,3.451
2025-11-12,15.0,3.469
2025-11-12,20.0,3.481
2025-11-12,30.0,3.386
2025-11-13,0.25,2.712
2025-11-13,0.5,2.796
2025-11-13,0.75,2.829
2025-11-13,1.0,2.832
2025-11-13,1.5,2.907
2025-11-13,2.0,3.037
2025-11-13,2.5,3.061
2025-11-13,3.0,3.134
2025-11-13,4.0,3.152
2025-11-13,5.0,3.284
2025-11-13,7.0,3.345
2025-11-13,10.0,3.451
2025-11-13,15.0,3.459
2025-11-13,20.0,3.461
2025-11-13,30.0,3.371
2025-11-14,0.25,2.72
2025-11-14,0.5,2.803
2025-11-14,0.75,2.834
2025-11-14,1.0,2.832
2025-11-14,1.5,2.924
2025-11-14,2.0,3.059
2025-11-14,2.5,3.085
2025-11-14,3.0,3.162
2025-11-14,4.0,3.197
2025-11-14,5.0,3.339
2025-11-14,7.0,3.407
2025-11-14,10.0,3.52
2025-11-14,15.0,3.529
2025-11-14,20.0,3.533
2025-11-14,30.0,3.451
2025-11-17,0.25,2.721
2025-11-17,0.5,2.801
2025-11-17,0.75,2.825
2025-11-17,1.0,2.81
2025-11-17,1.5,2.897
2025-11-17,2.0,3.034
2025-11-17,2.5,3.044
2025-11-17,3.0,3.123
2025-11-17,4.0,3.161
2025-11-17,5.0,3.305
2025-11-17,7.0,3.375
2025-11-17,10.0,3.491
2025-11-17,15.0,3.503
2025-11-17,20.0,3.512
2025-11-17,30.0,3.436
2025-11-18,0.25,2.716
2025-11-18,0.5,2.795
2025-11-18,0.75,2.819
2025-11-18,1.0,2.805
2025-11-18,1.5,2.867
2025-11-18,2.0,3.003
2025-11-18,2.5,3.015
2025-11-18,3.0,3.096
2025-11-18,4.0,3.131
2025-11-18,5.0,3.27
2025-11-18,7.0,3.335
2025-11-18,10.0,3.449
2025-11-18,15.0,3.467
2025-11-18,20.0,3.481
2025-11-18,30.0,3.411
2025-11-19,0.25,2.703
2025-11-19,0.5,2.788
2025-11-19,0.75,2.811
2025-11-19,1.0,2.803
2025-11-19,1.5,2.863
2025-11-19,2.0,2.992
2025-11-19,2.5,3.011
2025-11-19,3.0,3.101
2025-11-19,4.0,3.142
2025-11-19,5.0,3.293
2025-11-19,7.0,3.359
2025-11-19,10.0,3.473
2025-11-19,15.0,3.489
2025-11-19,20.0,3.501
2025-11-19,30.0,3.429
2025-11-20,0.25,2.711
2025-11-20,0.5,2.798
2025-11-20,0.75,2.819
2025-11-20,1.0,2.806
2025-11-20,1.5,2.88
2025-11-20,2.0,3.011
2025-11-20,2.5,3.036
2025-11-20,3.0,3.138
2025-11-20,4.0,3.185
2025-11-20,5.0,3.338
2025-11-20,7.0,3.409
2025-11-20,10.0,3.523
2025-11-20,15.0,3.544
2025-11-20,20.0,3.539
2025-11-20,30.0,3.464
2025-11-21,0.25,2.716
2025-11-21,0.5,2.793
2025-11-21,0.75,2.81
2025-11-21,1.0,2.781
2025-11-21,1.5,2.829
2025-11-21,2.0,2.962
2025-11-21,2.5,2.991
2025-11-21,3.0,3.094
2025-11-21,4.0,3.144
2025-11-21,5.0,3.296
2025-11-21,7.0,3.364
2025-11-21,10.0,3.467
2025-11-21,15.0,3.489
2025-11-21,20.0,3.487
2025-11-21,30.0,3.421
2025-11-24,0.25,2.719
2025-11-24,0.5,2.793
2025-11-24,0.75,2.807
2025-11-24,1.0,2.776
2025-11-24,1.5,2.836
2025-11-24,2.0,2.974
2025-11-24,2.5,3.016
2025-11-24,3.0,3.121
2025-11-24,4.0,3.175
2025-11-24,5.0,3.324
2025-11-24,7.0,3.391
2025-11-24,10.0,3.482
2025-11-24,15.0,3.501
2025-11-24,20.0,3.497
2025-11-24,30.0,3.419
2025-11-25,0.25,2.728
2025-11-25,0.5,2.799
2025-11-25,0.75,2.809
2025-11-25,1.0,2.775
2025-11-25,1.5,2.839
2025-11-25,2.0,2.974
2025-11-25,2.5,3.021
2025-11-25,3.0,3.119
2025-11-25,4.0,3.171
2025-11-25,5.0,3.317
2025-11-25,7.0,3.375
2025-11-25,10.0,3.461
2025-11-25,15.0,3.469
2025-11-25,20.0,3.458
2025-11-25,30.0,3.373
2025-11-26,0.25,2.731
2025-11-26,0.5,2.8
2025-11-26,0.75,2.805
2025-11-26,1.0,2.768
2025-11-26,1.5,2.832
2025-11-26,2.0,2.972
2025-11-26,2.5,3.02
2025-11-26,3.0,3.103
2025-11-26,4.0,3.163
2025-11-26,5.0,3.296
2025-11-26,7.0,3.356
2025-11-26,10.0,3.443
2025-11-26,15.0,3.455
2025-11-26,20.0,3.448
2025-11-26,30.0,3.365
2025-11-27,0.25,2.759
2025-11-27,0.5,2.84
2025-11-27,0.75,2.845
2025-11-27,1.0,2.811
2025-11-27,1.5,2.907
2025-11-27,2.0,3.08
2025-11-27,2.5,3.135
2025-11-27,3.0,3.221
2025-11-27,4.0,3.274
2025-11-27,5.0,3.404
2025-11-27,7.0,3.456
2025-11-27,10.0,3.545
2025-11-27,15.0,3.551
2025-11-27,20.0,3.538
2025-11-27,30.0,3.446
2025-11-28,0.25,2.771
2025-11-28,0.5,2.868
2025-11-28,0.75,2.869
2025-11-28,1.0,2.813
2025-11-28,1.5,2.889
2025-11-28,2.0,3.051
2025-11-28,2.5,3.097
2025-11-28,3.0,3.186
2025-11-28,4.0,3.241
2025-11-28,5.0,3.373
2025-11-28,7.0,3.434
2025-11-28,10.0,3.533
2025-11-28,15.0,3.537
2025-11-28,20.0,3.523
2025-11-28,30.0,3.417
2025-12-01,0.25,2.788
2025-12-01,0.5,2.895
2025-12-01,0.75,2.892
2025-12-01,1.0,2.845
2025-12-01,1.5,2.929
2025-12-01,2.0,3.097
2025-12-01,2.5,3.145
2025-12-01,3.0,3.24
2025-12-01,4.0,3.297
2025-12-01,5.0,3.435
2025-12-01,7.0,3.49
2025-12-01,10.0,3.578
2025-12-01,15.0,3.58
2025-12-01,20.0,3.563
2025-12-01,30.0,3.457
2025-12-02,0.25,2.784
2025-12-02,0.5,2.888
2025-12-02,0.75,2.889
2025-12-02,1.0,2.84
2025-12-02,1.5,2.914
2025-12-02,2.0,3.075
2025-12-02,2.5,3.124
2025-12-02,3.0,3.214
2025-12-02,4.0,3.272
2025-12-02,5.0,3.41
2025-12-02,7.0,3.461
2025-12-02,10.0,3.53
2025-12-02,15.0,3.565
2025-12-02,20.0,3.553
2025-12-02,30.0,3.452
2025-12-03,0.25,2.788
2025-12-03,0.5,2.896
2025-12-03,0.75,2.897
2025-12-03,1.0,2.848
2025-12-03,1.5,2.922
2025-12-03,2.0,3.086
2025-12-03,2.5,3.142
2025-12-03,3.0,3.228
2025-12-03,4.0,3.297
2025-12-03,5.0,3.438
2025-12-03,7.0,3.494
2025-12-03,10.0,3.547
2025-12-03,15.0,3.587
2025-12-03,20.0,3.575
2025-12-03,30.0,3.462
2025-12-04,0.25,2.794
2025-12-04,0.5,2.897
2025-12-04,0.75,2.903
2025-12-04,1.0,2.855
2025-12-04,1.5,2.906
2025-12-04,2.0,3.054
2025-12-04,2.5,3.123
2025-12-04,3.0,3.216
2025-12-04,4.0,3.28
2025-12-04,5.0,3.424
2025-12-04,7.0,3.474
2025-12-04,10.0,3.553
2025-12-04,15.0,3.583
2025-12-04,20.0,3.563
2025-12-04,30.0,3.455
2025-12-05,0.25,2.795
2025-12-05,0.5,2.895
2025-12-05,0.75,2.902
2025-12-05,1.0,2.849
2025-12-05,1.5,2.879
2025-12-05,2.0,3.031
2025-12-05,2.5,3.087
2025-12-05,3.0,3.181
2025-12-05,4.0,3.244
2025-12-05,5.0,3.392
2025-12-05,7.0,3.441
2025-12-05,10.0,3.526
2025-12-05,15.0,3.55
2025-12-05,20.0,3.525
2025-12-05,30.0,3.402
2025-12-08,0.25,2.797
2025-12-08,0.5,2.898
2025-12-08,0.75,2.906
2025-12-08,1.0,2.855
2025-12-08,1.5,2.897
2025-12-08,2.0,3.059
2025-12-08,2.5,3.122
2025-12-08,3.0,3.224
2025-12-08,4.0,3.292
2025-12-08,5.0,3.439
2025-12-08,7.0,3.488
2025-12-08,10.0,3.577
2025-12-08,15.0,3.585
2025-12-08,20.0,3.548
2025-12-08,30.0,3.412
2025-12-09,0.25,2.799
2025-12-09,0.5,2.899
2025-12-09,0.75,2.914
2025-12-09,1.0,2.866
2025-12-09,1.5,2.924
2025-12-09,2.0,3.102
2025-12-09,2.5,3.167
2025-12-09,3.0,3.277
2025-12-09,4.0,3.36
2025-12-09,5.0,3.503
2025-12-09,7.0,3.542
2025-12-09,10.0,3.627
2025-12-09,15.0,3.63
2025-12-09,20.0,3.588
2025-12-09,30.0,3.442
2025-12-10,0.25,2.795
2025-12-10,0.5,2.899
2025-12-10,0.75,2.917
2025-12-10,1.0,2.872
2025-12-10,1.5,2.932
2025-12-10,2.0,3.114
2025-12-10,2.5,3.204
2025-12-10,3.0,3.31
2025-12-10,4.0,3.393
2025-12-10,5.0,3.538
2025-12-10,7.0,3.567
2025-12-10,10.0,3.619
2025-12-10,15.0,3.628
2025-12-10,20.0,3.596
2025-12-10,30.0,3.475
2025-12-11,0.25,2.798
2025-12-11,0.5,2.899
2025-12-11,0.75,2.908
2025-12-11,1.0,2.866
2025-12-11,1.5,2.934
2025-12-11,2.0,3.124
2025-12-11,2.5,3.223
2025-12-11,3.0,3.328
2025-12-11,4.0,3.404
2025-12-11,5.0,3.558
2025-12-11,7.0,3.566
2025-12-11,10.0,3.612
2025-12-11,15.0,3.617
2025-12-11,20.0,3.58
2025-12-11,30.0,3.457
2025-12-12,0.25,2.796
2025-12-12,0.5,2.895
2025-12-12,0.75,2.905
2025-12-12,1.0,2.864
2025-12-12,1.5,2.929
2025-12-12,2.0,3.091
2025-12-12,2.5,3.207
2025-12-12,3.0,3.315
2025-12-12,4.0,3.379
2025-12-12,5.0,3.542
2025-12-12,7.0,3.554
2025-12-12,10.0,3.629
2025-12-12,15.0,3.596
2025-12-12,20.0,3.549
2025-12-12,30.0,3.441
2025-12-15,0.25,2.78
2025-12-15,0.5,2.874
2025-12-15,0.75,2.87
2025-12-15,1.0,2.82
2025-12-15,1.5,2.871
2025-12-15,2.0,3.007
2025-12-15,2.5,3.109
2025-12-15,3.0,3.224
2025-12-15,4.0,3.29
2025-12-15,5.0,3.453
2025-12-15,7.0,3.464
2025-12-15,10.0,3.551
2025-12-15,15.0,3.515
2025-12-15,20.0,3.478
2025-12-15,30.0,3.376
2025-12-16,0.25,2.788
2025-12-16,0.5,2.871
2025-12-16,0.75,2.866
2025-12-16,1.0,2.82
2025-12-16,1.5,2.886
2025-12-16,2.0,3.029
2025-12-16,2.5,3.121
2025-12-16,3.0,3.235
2025-12-16,4.0,3.29
2025-12-16,5.0,3.444
2025-12-16,7.0,3.452
2025-12-16,10.0,3.532
2025-12-16,15.0,3.505
2025-12-16,20.0,3.48
2025-12-16,30.0,3.386
2025-12-17,0.25,2.79
2025-12-17,0.5,2.868
2025-12-17,0.75,2.858
2025-12-17,1.0,2.808
2025-12-17,1.5,2.885
2025-12-17,2.0,3.026
2025-12-17,2.5,3.118
2025-12-17,3.0,3.229
2025-12-17,4.0,3.283
2025-12-17,5.0,3.426
2025-12-17,7.0,3.464
2025-12-17,10.0,3.539
2025-12-17,15.0,3.523
2025-12-17,20.0,3.507
2025-12-17,30.0,3.415
2025-12-18,0.25,2.797
2025-12-18,0.5,2.867
2025-12-18,0.75,2.859
2025-12-18,1.0,2.805
2025-12-18,1.5,2.877
2025-12-18,2.0,2.994
2025-12-18,2.5,3.084
2025-12-18,3.0,3.202
2025-12-18,4.0,3.257
2025-12-18,5.0,3.401
2025-12-18,7.0,3.459
2025-12-18,10.0,3.527
2025-12-18,15.0,3.534
2025-12-18,20.0,3.533
2025-12-18,30.0,3.448
2025-12-19,0.25,2.804
2025-12-19,0.5,2.873
2025-12-19,0.75,2.871
2025-12-19,1.0,2.828
2025-12-19,1.5,2.91
2025-12-19,2.0,3.027
2025-12-19,2.5,3.131
2025-12-19,3.0,3.247
2025-12-19,4.0,3.303
2025-12-19,5.0,3.447
2025-12-19,7.0,3.505
2025-12-19,10.0,3.572
2025-12-19,15.0,3.564
2025-12-19,20.0,3.553
2025-12-19,30.0,3.464
2025-12-22,0.25,2.801
2025-12-22,0.5,2.86
2025-12-22,0.75,2.861
2025-12-22,1.0,2.815
2025-12-22,1.5,2.894
2025-12-22,2.0,3.004
2025-12-22,2.5,3.11
2025-12-22,3.0,3.226
2025-12-22,4.0,3.289
2025-12-22,5.0,3.443
2025-12-22,7.0,3.513
2025-12-22,10.0,3.58
2025-12-22,15.0,3.565
2025-12-22,20.0,3.548
2025-12-22,30.0,3.454
2025-12-23,0.25,2.8
2025-12-23,0.5,2.853
2025-12-23,0.75,2.851
2025-12-23,1.0,2.805
2025-12-23,1.5,2.875
2025-12-23,2.0,2.978
2025-12-23,2.5,3.098
2025-12-23,3.0,3.19
2025-12-23,4.0,3.284
2025-12-23,5.0,3.437
2025-12-23,7.0,3.51
2025-12-23,10.0,3.591
2025-12-23,15.0,3.58
2025-12-23,20.0,3.567
2025-12-23,30.0,3.463
2025-12-24,0.25,2.801
2025-12-24,0.5,2.845
2025-12-24,0.75,2.845
2025-12-24,1.0,2.802
2025-12-24,1.5,2.877
2025-12-24,2.0,2.972
2025-12-24,2.5,3.083
2025-12-24,3.0,3.173
2025-12-24,4.0,3.268
2025-12-24,5.0,3.405
2025-12-24,7.0,3.48
2025-12-24,10.0,3.563
2025-12-24,15.0,3.556
2025-12-24,20.0,3.546
2025-12-24,30.0,3.444
2025-12-26,0.25,2.799
2025-12-26,0.5,2.837
2025-12-26,0.75,2.838
2025-12-26,1.0,2.803
2025-12-26,1.5,2.896
2025-12-26,2.0,2.985
2025-12-26,2.5,3.096
2025-12-26,3.0,3.191
2025-12-26,4.0,3.288
2025-12-26,5.0,3.437
2025-12-26,7.0,3.513
2025-12-26,10.0,3.596
2025-12-26,15.0,3.586
2025-12-26,20.0,3.573
2025-12-26,30.0,3.471
2025-12-29,0.25,2.801
2025-12-29,0.5,2.832
2025-12-29,0.75,2.841
2025-12-29,1.0,2.813
2025-12-29,1.5,2.891
2025-12-29,2.0,2.98
2025-12-29,2.5,3.076
2025-12-29,3.0,3.168
2025-12-29,4.0,3.268
2025-12-29,5.0,3.42
2025-12-29,7.0,3.493
2025-12-29,10.0,3.571
2025-12-29,15.0,3.565
2025-12-29,20.0,3.543
2025-12-29,30.0,3.437
2025-12-30,0.25,2.806
2025-12-30,0.5,2.837
2025-12-30,0.75,2.849
2025-12-30,1.0,2.829
2025-12-30,1.5,2.895
2025-12-30,2.0,2.99
2025-12-30,2.5,3.087
2025-12-30,3.0,3.18
2025-12-30,4.0,3.276
2025-12-30,5.0,3.428
2025-12-30,7.0,3.483
2025-12-30,10.0,3.601
2025-12-30,15.0,3.586
2025-12-30,20.0,3.563
2025-12-30,30.0,3.452
2025-12-31,0.25,2.806
2025-12-31,0.5,2.837
2025-12-31,0.75,2.849
2025-12-31,1.0,2.829
2025-12-31,1.5,2.895
2025-12-31,2.0,2.99
2025-12-31,2.5,3.087
2025-12-31,3.0,3.18
2025-12-31,4.0,3.276
2025-12-31,5.0,3.428
2025-12-31,7.0,3.483
2025-12-31,10.0,3.601
2025-12-31,15.0,3.586
2025-12-31,20.0,3.563
2025-12-31,30.0,3.452
2026-01-02,0.25,2.761
2026-01-02,0.5,2.78
2026-01-02,0.75,2.787
2026-01-02,1.0,2.784
2026-01-02,1.5,2.872
2026-01-02,2.0,2.967
2026-01-02,2.5,3.067
2026-01-02,3.0,3.153
2026-01-02,4.0,3.258
2026-01-02,5.0,3.426
2026-01-02,7.0,3.486
2026-01-02,10.0,3.602
2026-01-02,15.0,3.586
2026-01-02,20.0,3.561
2026-01-02,30.0,3.457
2026-01-05,0.25,2.736
2026-01-05,0.5,2.752
2026-01-05,0.75,2.756
2026-01-05,1.0,2.757
2026-01-05,1.5,2.862
2026-01-05,2.0,2.971
2026-01-05,2.5,3.069
2026-01-05,3.0,3.154
2026-01-05,4.0,3.259
2026-01-05,5.0,3.43
2026-01-05,7.0,3.494
2026-01-05,10.0,3.612
2026-01-05,15.0,3.606
2026-01-05,20.0,3.59
2026-01-05,30.0,3.476
2026-01-06,0.25,2.724
2026-01-06,0.5,2.73
2026-01-06,0.75,2.731
2026-01-06,1.0,2.74
2026-01-06,1.5,2.868
2026-01-06,2.0,2.985
2026-01-06,2.5,3.087
2026-01-06,3.0,3.166
2026-01-06,4.0,3.262
2026-01-06,5.0,3.433
2026-01-06,7.0,3.489
2026-01-06,10.0,3.617
2026-01-06,15.0,3.599
2026-01-06,20.0,3.572
2026-01-06,30.0,3.448
2026-01-07,0.25,2.713
2026-01-07,0.5,2.721
2026-01-07,0.75,2.722
2026-01-07,1.0,2.732
2026-01-07,1.5,2.84
2026-01-07,2.0,2.952
2026-01-07,2.5,3.054
2026-01-07,3.0,3.124
2026-01-07,4.0,3.215
2026-01-07,5.0,3.373
2026-01-07,7.0,3.447
2026-01-07,10.0,3.574
2026-01-07,15.0,3.56
2026-01-07,20.0,3.535
2026-01-07,30.0,3.426
2026-01-08,0.25,2.708
2026-01-08,0.5,2.716
2026-01-08,0.75,2.721
2026-01-08,1.0,2.732
2026-01-08,1.5,2.835
2026-01-08,2.0,2.951
2026-01-08,2.5,3.049
2026-01-08,3.0,3.124
2026-01-08,4.0,3.197
2026-01-08,5.0,3.351
2026-01-08,7.0,3.428
2026-01-08,10.0,3.562
2026-01-08,15.0,3.566
2026-01-08,20.0,3.542
2026-01-08,30.0,3.436
2026-01-09,0.25,2.709
2026-01-09,0.5,2.721
2026-01-09,0.75,2.72
2026-01-09,1.0,2.73
2026-01-09,1.5,2.845
2026-01-09,2.0,2.973
2026-01-09,2.5,3.076
2026-01-09,3.0,3.154
2026-01-09,4.0,3.227
2026-01-09,5.0,3.375
2026-01-09,7.0,3.462
2026-01-09,10.0,3.605
2026-01-09,15.0,3.604
2026-01-09,20.0,3.575
2026-01-09,30.0,3.458
2026-01-12,0.25,2.705
2026-01-12,0.5,2.719
2026-01-12,0.75,2.722
2026-01-12,1.0,2.73
2026-01-12,1.5,2.849
2026-01-12,2.0,2.982
2026-01-12,2.5,3.089
2026-01-12,3.0,3.179
2026-01-12,4.0,3.243
2026-01-12,5.0,3.395
2026-01-12,7.0,3.474
2026-01-12,10.0,3.61
2026-01-12,15.0,3.604
2026-01-12,20.0,3.562
2026-01-12,30.0,3.446
2026-01-13,0.25,2.704
2026-01-13,0.5,2.719
2026-01-13,0.75,2.722
2026-01-13,1.0,2.734
2026-01-13,1.5,2.853
2026-01-13,2.0,2.993
2026-01-13,2.5,3.098
2026-01-13,3.0,3.198
2026-01-13,4.0,3.265
2026-01-13,5.0,3.424
2026-01-13,7.0,3.495
2026-01-13,10.0,3.632
2026-01-13,15.0,3.629
2026-01-13,20.0,3.59
2026-01-13,30.0,3.479
2026-01-14,0.25,2.702
2026-01-14,0.5,2.72
2026-01-14,0.75,2.73
2026-01-14,1.0,2.742
2026-01-14,1.5,2.848
2026-01-14,2.0,2.982
2026-01-14,2.5,3.083
2026-01-14,3.0,3.197
2026-01-14,4.0,3.267
2026-01-14,5.0,3.423
2026-01-14,7.0,3.488
2026-01-14,10.0,3.634
2026-01-14,15.0,3.632
2026-01-14,20.0,3.592
2026-01-14,30.0,3.479
2026-01-15,0.25,2.715
2026-01-15,0.5,2.739
2026-01-15,0.75,2.75
2026-01-15,1.0,2.772
2026-01-15,1.5,2.893
2026-01-15,2.0,3.042
2026-01-15,2.5,3.164
2026-01-15,3.0,3.285
2026-01-15,4.0,3.352
2026-01-15,5.0,3.505
2026-01-15,7.0,3.555
2026-01-15,10.0,3.709
2026-01-15,15.0,3.704
2026-01-15,20.0,3.652
2026-01-15,30.0,3.529
2026-01-16,0.25,2.715
2026-01-16,0.5,2.742
2026-01-16,0.75,2.752
2026-01-16,1.0,2.782
2026-01-16,1.5,2.895
2026-01-16,2.0,3.048
2026-01-16,2.5,3.166
2026-01-16,3.0,3.283
2026-01-16,4.0,3.353
2026-01-16,5.0,3.505
2026-01-16,7.0,3.55
2026-01-16,10.0,3.706
2026-01-16,15.0,3.695
2026-01-16,20.0,3.644
2026-01-16,30.0,3.524
2026-01-19,0.25,2.715
2026-01-19,0.5,2.747
2026-01-19,0.75,2.757
2026-01-19,1.0,2.791
2026-01-19,1.5,2.91
2026-01-19,2.0,3.086
2026-01-19,2.5,3.208
2026-01-19,3.0,3.336
2026-01-19,4.0,3.409
2026-01-19,5.0,3.574
2026-01-19,7.0,3.618
2026-01-19,10.0,3.772
2026-01-19,15.0,3.76
2026-01-19,20.0,3.71
2026-01-19,30.0,3.589
2026-01-20,0.25,2.712
2026-01-20,0.5,2.744
2026-01-20,0.75,2.758
2026-01-20,1.0,2.796
2026-01-20,1.5,2.918
2026-01-20,2.0,3.111
2026-01-20,2.5,3.242
2026-01-20,3.0,3.386
2026-01-20,4.0,3.478
2026-01-20,5.0,3.661
2026-01-20,7.0,3.703
2026-01-20,10.0,3.854
2026-01-20,15.0,3.855
2026-01-20,20.0,3.821
2026-01-20,30.0,3.699
2026-01-21,0.25,2.707
2026-01-21,0.5,2.743
2026-01-21,0.75,2.784
2026-01-21,1.0,2.803
2026-01-21,1.5,2.901
2026-01-21,2.0,3.087
2026-01-21,2.5,3.21
2026-01-21,3.0,3.337
2026-01-21,4.0,3.429
2026-01-21,5.0,3.612
2026-01-21,7.0,3.658
2026-01-21,10.0,3.806
2026-01-21,15.0,3.818
2026-01-21,20.0,3.791
2026-01-21,30.0,3.674
2026-01-22,0.25,2.709
2026-01-22,0.5,2.751
2026-01-22,0.75,2.796
2026-01-22,1.0,2.816
2026-01-22,1.5,2.903
2026-01-22,2.0,3.079
2026-01-22,2.5,3.201
